Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,Product_ID,Product_Category,Product_Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Unit_Price,Revenue
ORD005727,2022-08-27 14:00:00,2022-08-28 14:00:00,CUST0977,Customer_595,Consumer,Central,PROD0172,Office Supplies,Shirts,Product_259,37.68452371920185,9,0.1,18.76877693073183,4.275555617859593,Low,4.1871693021335386,37.68452371920185
ORD005728,2022-08-27 15:00:00,2022-08-28 15:00:00,CUST1675,Customer_1049,Corporate,South,PROD0246,Office Supplies,Shirts,Product_153,19.121932535439115,3,0.0,3.7575623192019423,4.376064334095319,Medium,6.373977511813038,19.121932535439115
ORD005729,2022-08-27 16:00:00,2022-08-28 16:00:00,CUST1504,Customer_1593,Corporate,South,PROD0414,Clothing,Paper,Product_34,116.85574866171157,8,0.0,1.4269035216318326,4.5802628414445,Medium,14.606968582713947,116.85574866171157
ORD005730,2022-08-27 17:00:00,2022-08-28 17:00:00,CUST0010,Customer_1056,Corporate,West,PROD0395,Clothing,Tables,Product_198,134.90874248823525,9,0.0,52.68634791930754,16.75072594774654,Low,14.989860276470583,134.90874248823525
ORD005731,2022-08-27 18:00:00,2022-08-28 18:00:00,CUST0726,Customer_1855,Consumer,West,PROD0256,Furniture,Appliances,Product_440,125.75662128034645,8,0.0,34.81164848838767,4.582039900378559,High,15.719577660043306,125.75662128034645
ORD005732,2022-08-27 19:00:00,2022-08-28 19:00:00,CUST0505,Customer_1036,Corporate,East,PROD0264,Electronics,Tables,Product_232,91.8753496991863,4,0.0,4.332165220166252,14.416785435636406,Medium,22.968837424796575,91.8753496991863
ORD005733,2022-08-27 20:00:00,2022-08-28 20:00:00,CUST0785,Customer_1343,Consumer,South,PROD0389,Furniture,Paper,Product_193,427.2957014857793,2,0.0,74.70868278473445,3.9528432100152022,Low,213.64785074288966,427.2957014857793
ORD005734,2022-08-27 21:00:00,2022-08-28 21:00:00,CUST1860,Customer_1869,Corporate,East,PROD0264,Electronics,Chairs,Product_188,68.2401724949325,7,0.0,30.322098223272814,2.2631328335235876,High,9.748596070704641,68.2401724949325
ORD005735,2022-08-27 22:00:00,2022-08-28 22:00:00,CUST1584,Customer_1628,Consumer,Central,PROD0005,Clothing,Tables,Product_238,30.76360833393374,3,0.15,42.54202554580399,4.844913003528097,Medium,10.254536111311246,30.76360833393374
ORD005736,2022-08-27 23:00:00,2022-08-28 23:00:00,CUST0436,Customer_1,Consumer,West,PROD0010,Electronics,Shirts,Product_304,30.71504635638017,6,0.15,93.63396710501267,7.4914130648059905,Low,5.119174392730028,30.71504635638017
ORD005737,2022-08-28 00:00:00,2022-08-29 00:00:00,CUST1135,Customer_1459,Corporate,South,PROD0271,Electronics,Phones,Product_497,62.71848135495425,3,0.15,44.951686155599646,6.18195946650336,Low,20.906160451651417,62.71848135495425
ORD005738,2022-08-28 01:00:00,2022-08-29 01:00:00,CUST0153,Customer_1862,Home Office,West,PROD0230,Clothing,Tables,Product_328,75.82098367951733,4,0.2,51.54063499519869,7.025711388014735,Critical,18.95524591987933,75.82098367951733
ORD005739,2022-08-28 02:00:00,2022-08-29 02:00:00,CUST1659,Customer_1160,Consumer,South,PROD0312,Electronics,Paper,Product_209,66.96641666226174,2,0.0,13.943411300726192,3.952023387089078,High,33.48320833113087,66.96641666226174
ORD005740,2022-08-28 03:00:00,2022-08-29 03:00:00,CUST0917,Customer_1220,Home Office,East,PROD0370,Electronics,Accessories,Product_205,76.55480464013691,5,0.0,23.14456054492392,4.3691913229482555,High,15.31096092802738,76.55480464013691
ORD005741,2022-08-28 04:00:00,2022-08-29 04:00:00,CUST0869,Customer_133,Corporate,East,PROD0055,Furniture,Paper,Product_403,173.76634395255678,7,0.2,8.805004933211976,6.116737937790037,Low,24.823763421793824,173.76634395255678
ORD005742,2022-08-28 05:00:00,2022-08-29 05:00:00,CUST1126,Customer_86,Corporate,Central,PROD0387,Office Supplies,Shirts,Product_105,190.2532554046418,2,0.0,15.67198240778219,6.125684283954391,Low,95.1266277023209,190.2532554046418
ORD005743,2022-08-28 06:00:00,2022-08-29 06:00:00,CUST0753,Customer_1500,Home Office,South,PROD0041,Furniture,Paper,Product_291,326.7435289373751,5,0.15,30.238752172990385,16.57662297280733,Critical,65.34870578747503,326.7435289373751
ORD005744,2022-08-28 07:00:00,2022-08-29 07:00:00,CUST1857,Customer_1831,Consumer,West,PROD0138,Furniture,Shirts,Product_242,116.62229591366277,6,0.0,-8.527246912894405,14.089033565847304,Critical,19.437049318943796,116.62229591366277
ORD005745,2022-08-28 08:00:00,2022-08-29 08:00:00,CUST1215,Customer_1815,Home Office,South,PROD0391,Electronics,Phones,Product_97,96.67674515519124,6,0.1,53.62525837865378,4.883092488267303,Medium,16.11279085919854,96.67674515519124
ORD005746,2022-08-28 09:00:00,2022-08-29 09:00:00,CUST1753,Customer_1348,Consumer,Central,PROD0447,Office Supplies,Chairs,Product_365,42.329659419768255,2,0.25,36.839336377044134,8.031582290067117,High,21.164829709884128,42.329659419768255
ORD005747,2022-08-28 10:00:00,2022-08-29 10:00:00,CUST0563,Customer_1204,Consumer,Central,PROD0115,Furniture,Shirts,Product_365,56.13439614215572,2,0.15,25.402955616247766,3.3958768660648313,High,28.06719807107786,56.13439614215572
ORD005748,2022-08-28 11:00:00,2022-08-29 11:00:00,CUST1828,Customer_516,Corporate,West,PROD0063,Clothing,Appliances,Product_492,71.57393477246666,2,0.0,32.111496153821896,7.265080609298534,Critical,35.78696738623333,71.57393477246666
ORD005749,2022-08-28 12:00:00,2022-08-29 12:00:00,CUST1105,Customer_1662,Home Office,West,PROD0344,Furniture,Phones,Product_289,127.4762322016274,3,0.15,16.55076271788171,17.497167671850384,High,42.49207740054246,127.4762322016274
ORD005750,2022-08-28 13:00:00,2022-08-29 13:00:00,CUST0489,Customer_175,Home Office,East,PROD0410,Furniture,Appliances,Product_426,12.44027636063948,2,0.0,-23.32131222288924,9.054423667837689,Medium,6.22013818031974,12.44027636063948
ORD005751,2022-08-28 14:00:00,2022-08-29 14:00:00,CUST0895,Customer_763,Corporate,South,PROD0034,Office Supplies,Phones,Product_115,94.07691865057603,9,0.25,-27.192185769912946,6.311165535497273,Medium,10.452990961175114,94.07691865057603
ORD005752,2022-08-28 15:00:00,2022-08-29 15:00:00,CUST1112,Customer_1045,Corporate,South,PROD0378,Electronics,Tables,Product_310,84.7527657132105,5,0.0,-0.07584093477231768,5.583461297400717,Medium,16.9505531426421,84.7527657132105
ORD005753,2022-08-28 16:00:00,2022-08-29 16:00:00,CUST1218,Customer_997,Consumer,Central,PROD0252,Electronics,Accessories,Product_39,183.9763784863657,9,0.25,58.11285867802751,4.287670533677323,Medium,20.44181983181841,183.9763784863657
ORD005754,2022-08-28 17:00:00,2022-08-29 17:00:00,CUST0104,Customer_1976,Home Office,East,PROD0456,Office Supplies,Paper,Product_110,88.37427014751371,8,0.15,-10.361530798512458,10.525332881318654,Medium,11.046783768439214,88.37427014751371
ORD005755,2022-08-28 18:00:00,2022-08-29 18:00:00,CUST1807,Customer_1129,Consumer,East,PROD0423,Electronics,Phones,Product_192,77.16456200337142,5,0.0,3.375434462428103,5.077899268160521,Critical,15.432912400674283,77.16456200337142
ORD005756,2022-08-28 19:00:00,2022-08-29 19:00:00,CUST1120,Customer_578,Corporate,South,PROD0444,Office Supplies,Appliances,Product_166,86.78894118996588,7,0.15,84.49070157877755,5.284361244958251,Medium,12.398420169995125,86.78894118996588
ORD005757,2022-08-28 20:00:00,2022-08-29 20:00:00,CUST1447,Customer_1467,Corporate,East,PROD0197,Electronics,Phones,Product_294,83.5026349185062,2,0.0,9.729407899427576,2.615711393166899,Medium,41.7513174592531,83.5026349185062
ORD005758,2022-08-28 21:00:00,2022-08-29 21:00:00,CUST1915,Customer_1799,Corporate,South,PROD0356,Clothing,Shirts,Product_73,82.23265007840456,7,0.15,-49.06742940252179,2.345555808611891,Critical,11.74752143977208,82.23265007840456
ORD005759,2022-08-28 22:00:00,2022-08-29 22:00:00,CUST1222,Customer_49,Consumer,West,PROD0363,Clothing,Binders,Product_436,75.9988418422987,5,0.15,7.920469042971589,2.588434863419671,Medium,15.19976836845974,75.9988418422987
ORD005760,2022-08-28 23:00:00,2022-08-29 23:00:00,CUST1025,Customer_528,Home Office,West,PROD0410,Furniture,Chairs,Product_112,92.05278399958806,6,0.1,-2.698922156585064,5.101296574139447,Medium,15.34213066659801,92.05278399958806
ORD005761,2022-08-29 00:00:00,2022-08-30 00:00:00,CUST1007,Customer_145,Corporate,South,PROD0252,Office Supplies,Chairs,Product_357,107.28775462611469,9,0.0,15.067912489313398,3.812734239793165,Low,11.920861625123855,107.28775462611469
ORD005762,2022-08-29 01:00:00,2022-08-30 01:00:00,CUST0407,Customer_1364,Home Office,East,PROD0062,Furniture,Binders,Product_303,49.807401013368384,8,0.25,24.33475348140027,5.331801481083243,High,6.225925126671048,49.807401013368384
ORD005763,2022-08-29 02:00:00,2022-08-30 02:00:00,CUST1402,Customer_762,Consumer,West,PROD0394,Clothing,Shirts,Product_382,38.25801083331564,2,0.1,81.43321000944539,4.330104544875787,High,19.12900541665782,38.25801083331564
ORD005764,2022-08-29 03:00:00,2022-08-30 03:00:00,CUST0167,Customer_1879,Corporate,South,PROD0225,Electronics,Accessories,Product_65,58.525951450321294,6,0.0,25.390597247559363,2.136229541339159,Low,9.754325241720215,58.525951450321294
ORD005765,2022-08-29 04:00:00,2022-08-30 04:00:00,CUST0509,Customer_1378,Corporate,Central,PROD0356,Office Supplies,Shirts,Product_356,42.38636388366644,1,0.15,1.8081761116299477,10.85050558285937,Low,42.38636388366644,42.38636388366644
ORD005766,2022-08-29 05:00:00,2022-08-30 05:00:00,CUST1662,Customer_1099,Corporate,Central,PROD0054,Office Supplies,Paper,Product_298,46.711598950670314,8,0.15,7.160423370980687,2.65013994432526,Low,5.838949868833789,46.711598950670314
ORD005767,2022-08-29 06:00:00,2022-08-30 06:00:00,CUST0313,Customer_1826,Home Office,Central,PROD0159,Furniture,Phones,Product_102,108.56501314441995,1,0.2,9.688115497083754,7.430310183683163,High,108.56501314441995,108.56501314441995
ORD005768,2022-08-29 07:00:00,2022-08-30 07:00:00,CUST1617,Customer_929,Consumer,East,PROD0294,Electronics,Tables,Product_55,63.80954493767099,2,0.0,47.65438474447348,9.536664461502687,Medium,31.904772468835496,63.80954493767099
ORD005769,2022-08-29 08:00:00,2022-08-30 08:00:00,CUST1442,Customer_794,Consumer,East,PROD0370,Electronics,Binders,Product_315,143.64005856160568,4,0.0,52.26993531440917,14.299599305506305,High,35.91001464040142,143.64005856160568
ORD005770,2022-08-29 09:00:00,2022-08-30 09:00:00,CUST0763,Customer_1602,Consumer,West,PROD0025,Clothing,Chairs,Product_194,65.76438195648149,2,0.0,-5.842100245593018,4.869968515368086,Medium,32.88219097824074,65.76438195648149
ORD005771,2022-08-29 10:00:00,2022-08-30 10:00:00,CUST0681,Customer_1661,Consumer,West,PROD0237,Electronics,Phones,Product_74,146.35598680080116,5,0.2,21.354599421739174,7.509228688698069,High,29.271197360160233,146.35598680080116
ORD005772,2022-08-29 11:00:00,2022-08-30 11:00:00,CUST0477,Customer_319,Home Office,West,PROD0461,Office Supplies,Tables,Product_438,61.79406859436474,7,0.0,-4.5132321267785835,10.788067368437154,Medium,8.827724084909248,61.79406859436474
ORD005773,2022-08-29 12:00:00,2022-08-30 12:00:00,CUST0073,Customer_1111,Consumer,Central,PROD0321,Furniture,Phones,Product_307,39.02291159370864,7,0.1,4.962266903033679,4.97588973832492,High,5.574701656244092,39.02291159370864
ORD005774,2022-08-29 13:00:00,2022-08-30 13:00:00,CUST1165,Customer_1577,Consumer,East,PROD0100,Electronics,Accessories,Product_407,84.24419943103904,5,0.0,35.55222128356336,4.946485198218653,Low,16.848839886207806,84.24419943103904
ORD005775,2022-08-29 14:00:00,2022-08-30 14:00:00,CUST0582,Customer_698,Consumer,Central,PROD0228,Office Supplies,Shirts,Product_457,203.4866676624275,3,0.2,32.87413554530171,7.930320681549361,Low,67.82888922080916,203.4866676624275
ORD005776,2022-08-29 15:00:00,2022-08-30 15:00:00,CUST0262,Customer_1890,Corporate,East,PROD0178,Clothing,Shirts,Product_395,74.9622840776945,5,0.0,2.545688149589619,2.4384557461990446,Low,14.992456815538901,74.9622840776945
ORD005777,2022-08-29 16:00:00,2022-08-30 16:00:00,CUST1364,Customer_1916,Consumer,East,PROD0408,Office Supplies,Binders,Product_292,375.7388690978128,4,0.2,72.71828752714853,4.960507067074499,Medium,93.9347172744532,375.7388690978128
ORD005778,2022-08-29 17:00:00,2022-08-30 17:00:00,CUST1332,Customer_847,Consumer,West,PROD0155,Office Supplies,Accessories,Product_184,34.2852817892131,6,0.15,39.31529419882279,3.7026558888871564,High,5.714213631535517,34.2852817892131
ORD005779,2022-08-29 18:00:00,2022-08-30 18:00:00,CUST0245,Customer_1802,Consumer,South,PROD0466,Office Supplies,Tables,Product_42,318.5843080840518,1,0.1,51.74435062594199,11.028957745798891,Low,318.5843080840518,318.5843080840518
ORD005780,2022-08-29 19:00:00,2022-08-30 19:00:00,CUST1539,Customer_783,Consumer,East,PROD0434,Office Supplies,Chairs,Product_358,100.47357012120494,1,0.15,19.470368715464677,2.5428196235483975,Low,100.47357012120494,100.47357012120494
ORD005781,2022-08-29 20:00:00,2022-08-30 20:00:00,CUST1361,Customer_42,Home Office,Central,PROD0239,Furniture,Binders,Product_99,160.36849801989504,8,0.15,24.298960974304194,6.097295556036047,Medium,20.04606225248688,160.36849801989504
ORD005782,2022-08-29 21:00:00,2022-08-30 21:00:00,CUST1599,Customer_1117,Consumer,Central,PROD0434,Clothing,Accessories,Product_128,311.54448161266305,6,0.15,38.34433698749049,2.649883190273036,Critical,51.924080268777175,311.54448161266305
ORD005783,2022-08-29 22:00:00,2022-08-30 22:00:00,CUST0561,Customer_1721,Corporate,East,PROD0143,Office Supplies,Chairs,Product_13,237.65449282004266,9,0.15,25.237316880009907,2.400832381602196,Medium,26.406054757782517,237.65449282004266
ORD005784,2022-08-29 23:00:00,2022-08-30 23:00:00,CUST1100,Customer_1751,Home Office,West,PROD0017,Office Supplies,Tables,Product_467,45.75964365517563,1,0.2,40.91276364772602,7.489763375039859,Medium,45.75964365517563,45.75964365517563
ORD005785,2022-08-30 00:00:00,2022-08-31 00:00:00,CUST1904,Customer_1531,Corporate,South,PROD0285,Office Supplies,Binders,Product_99,32.80919590416745,7,0.1,45.73894732054777,4.666051441170408,Medium,4.687027986309636,32.80919590416745
ORD005786,2022-08-30 01:00:00,2022-08-31 01:00:00,CUST0175,Customer_529,Home Office,West,PROD0005,Furniture,Appliances,Product_308,93.40413144593755,1,0.1,-19.990716988881005,5.806804842489004,Medium,93.40413144593755,93.40413144593755
ORD005787,2022-08-30 02:00:00,2022-08-31 02:00:00,CUST0109,Customer_1980,Home Office,East,PROD0011,Electronics,Tables,Product_414,177.4291814648704,7,0.25,22.20095468952999,5.98401876611037,Medium,25.347025923552913,177.4291814648704
ORD005788,2022-08-30 03:00:00,2022-08-31 03:00:00,CUST0183,Customer_1289,Consumer,Central,PROD0208,Electronics,Phones,Product_466,34.49097999932083,7,0.0,-8.449927034054245,4.767898449831822,Low,4.9272828570458325,34.49097999932083
ORD005789,2022-08-30 04:00:00,2022-08-31 04:00:00,CUST0192,Customer_1650,Corporate,Central,PROD0436,Office Supplies,Shirts,Product_140,207.67069679007108,8,0.15,-9.47260059044724,2.51395517616349,Medium,25.958837098758885,207.67069679007108
ORD005790,2022-08-30 05:00:00,2022-08-31 05:00:00,CUST0065,Customer_292,Consumer,East,PROD0418,Electronics,Tables,Product_204,112.60889962116508,5,0.0,46.75811289499351,4.686046419645564,Low,22.521779924233016,112.60889962116508
ORD005791,2022-08-30 06:00:00,2022-08-31 06:00:00,CUST1873,Customer_969,Consumer,East,PROD0081,Furniture,Phones,Product_405,73.94597669281825,8,0.1,32.39135260712965,9.709287161033595,Medium,9.243247086602281,73.94597669281825
ORD005792,2022-08-30 07:00:00,2022-08-31 07:00:00,CUST0963,Customer_1488,Home Office,East,PROD0033,Clothing,Chairs,Product_140,99.26306695478411,5,0.0,48.65426741571212,7.391031888323684,High,19.852613390956822,99.26306695478411
ORD005793,2022-08-30 08:00:00,2022-08-31 08:00:00,CUST1498,Customer_1828,Corporate,East,PROD0498,Office Supplies,Appliances,Product_318,96.40368762593197,9,0.0,20.82828202619354,3.5104233999594365,Low,10.711520847325774,96.40368762593197
ORD005794,2022-08-30 09:00:00,2022-08-31 09:00:00,CUST1807,Customer_1584,Corporate,East,PROD0305,Electronics,Binders,Product_376,175.2972769953376,8,0.25,19.20709840371047,7.744267674107705,Low,21.9121596244172,175.2972769953376
ORD005795,2022-08-30 10:00:00,2022-08-31 10:00:00,CUST1124,Customer_1843,Corporate,West,PROD0377,Office Supplies,Appliances,Product_220,117.50506068514518,7,0.1,36.91943447876311,24.173172745983415,Medium,16.786437240735026,117.50506068514518
ORD005796,2022-08-30 11:00:00,2022-08-31 11:00:00,CUST1568,Customer_97,Consumer,West,PROD0159,Electronics,Phones,Product_349,90.48980788117835,7,0.0,44.463216994235765,5.740725597725528,High,12.927115411596906,90.48980788117835
ORD005797,2022-08-30 12:00:00,2022-08-31 12:00:00,CUST0864,Customer_1911,Home Office,South,PROD0274,Office Supplies,Binders,Product_423,53.58574861990373,3,0.15,-2.9364724462308187,3.84853766450737,Low,17.86191620663458,53.58574861990373
ORD005798,2022-08-30 13:00:00,2022-08-31 13:00:00,CUST1152,Customer_1119,Consumer,Central,PROD0115,Office Supplies,Chairs,Product_233,47.43302164035977,6,0.0,31.652110596340695,8.531366504825481,Medium,7.905503606726628,47.43302164035977
ORD005799,2022-08-30 14:00:00,2022-08-31 14:00:00,CUST1476,Customer_1350,Consumer,South,PROD0217,Electronics,Accessories,Product_300,101.66429916425147,6,0.1,8.108586828402823,2.7962886248072234,Low,16.944049860708578,101.66429916425147
ORD005800,2022-08-30 15:00:00,2022-08-31 15:00:00,CUST1938,Customer_74,Home Office,West,PROD0261,Electronics,Chairs,Product_499,178.36662460066384,5,0.1,8.186480823498812,3.992992879240533,Medium,35.67332492013277,178.36662460066384
ORD005801,2022-08-30 16:00:00,2022-08-31 16:00:00,CUST0369,Customer_1360,Consumer,East,PROD0158,Electronics,Appliances,Product_132,157.38443055607385,2,0.0,43.106289757551735,2.2325717502661027,Low,78.69221527803693,157.38443055607385
ORD005802,2022-08-30 17:00:00,2022-08-31 17:00:00,CUST0851,Customer_1092,Corporate,West,PROD0045,Electronics,Paper,Product_159,264.1868628228042,7,0.25,26.3003288873023,16.140531882259378,Medium,37.740980403257744,264.1868628228042
ORD005803,2022-08-30 18:00:00,2022-08-31 18:00:00,CUST0043,Customer_758,Corporate,South,PROD0120,Electronics,Phones,Product_408,45.04360208377418,5,0.1,21.436483668414077,4.786185847333202,High,9.008720416754837,45.04360208377418
ORD005804,2022-08-30 19:00:00,2022-08-31 19:00:00,CUST1908,Customer_1942,Consumer,East,PROD0215,Clothing,Shirts,Product_426,112.90166068619709,2,0.0,-29.85101722523815,4.646340279745058,Medium,56.450830343098545,112.90166068619709
ORD005805,2022-08-30 20:00:00,2022-08-31 20:00:00,CUST1443,Customer_1101,Home Office,East,PROD0128,Furniture,Accessories,Product_123,54.032194755119185,4,0.2,8.862816710196968,3.3623706820222843,Medium,13.508048688779796,54.032194755119185
ORD005806,2022-08-30 21:00:00,2022-08-31 21:00:00,CUST0488,Customer_208,Corporate,West,PROD0254,Clothing,Chairs,Product_243,51.89402508132322,1,0.0,36.24099418466338,12.270205029101747,Medium,51.89402508132322,51.89402508132322
ORD005807,2022-08-30 22:00:00,2022-08-31 22:00:00,CUST0078,Customer_1908,Consumer,West,PROD0038,Office Supplies,Tables,Product_433,75.65029302214292,8,0.15,44.93980817580421,3.67052437549552,High,9.456286627767865,75.65029302214292
ORD005808,2022-08-30 23:00:00,2022-08-31 23:00:00,CUST0826,Customer_1790,Consumer,West,PROD0365,Office Supplies,Appliances,Product_466,356.78061799233194,5,0.15,15.578645677409945,22.69136819409057,Low,71.35612359846638,356.78061799233194
ORD005809,2022-08-31 00:00:00,2022-09-01 00:00:00,CUST1825,Customer_1245,Home Office,East,PROD0210,Electronics,Shirts,Product_234,138.73044620627005,8,0.0,12.133087922560339,5.60574788689523,Medium,17.341305775783756,138.73044620627005
ORD005810,2022-08-31 01:00:00,2022-09-01 01:00:00,CUST1294,Customer_1286,Consumer,East,PROD0352,Electronics,Phones,Product_90,34.354404614323116,1,0.0,-17.795924112748057,9.375887666475322,Medium,34.354404614323116,34.354404614323116
ORD005811,2022-08-31 02:00:00,2022-09-01 02:00:00,CUST0674,Customer_410,Home Office,Central,PROD0094,Office Supplies,Chairs,Product_492,139.07172406079508,8,0.15,3.0837127106549476,16.997805559810793,Medium,17.383965507599385,139.07172406079508
ORD005812,2022-08-31 03:00:00,2022-09-01 03:00:00,CUST0701,Customer_331,Consumer,West,PROD0029,Clothing,Accessories,Product_247,177.35256954178539,5,0.15,16.024132571210412,8.845351825142247,High,35.47051390835708,177.35256954178539
ORD005813,2022-08-31 04:00:00,2022-09-01 04:00:00,CUST0759,Customer_344,Corporate,Central,PROD0164,Electronics,Binders,Product_148,96.99967234000763,7,0.0,24.863996341250964,3.0966280747673967,Low,13.857096048572519,96.99967234000763
ORD005814,2022-08-31 05:00:00,2022-09-01 05:00:00,CUST1924,Customer_989,Home Office,West,PROD0137,Office Supplies,Appliances,Product_392,37.471322026092,3,0.0,40.01384657175785,5.648048372975117,High,12.490440675363999,37.471322026092
ORD005815,2022-08-31 06:00:00,2022-09-01 06:00:00,CUST0728,Customer_771,Consumer,West,PROD0023,Electronics,Appliances,Product_243,95.54908594816753,3,0.0,44.29591600278905,3.138515382533852,Low,31.849695316055843,95.54908594816753
ORD005816,2022-08-31 07:00:00,2022-09-01 07:00:00,CUST1339,Customer_1844,Corporate,East,PROD0131,Furniture,Tables,Product_417,116.3462990323862,9,0.0,-25.5114579986865,3.406436982038906,Low,12.927366559154022,116.3462990323862
ORD005817,2022-08-31 08:00:00,2022-09-01 08:00:00,CUST0925,Customer_74,Corporate,West,PROD0086,Office Supplies,Binders,Product_452,112.9551517586605,7,0.1,21.733410825762608,4.348351060424555,Medium,16.136450251237214,112.9551517586605
ORD005818,2022-08-31 09:00:00,2022-09-01 09:00:00,CUST1875,Customer_1661,Corporate,East,PROD0184,Office Supplies,Phones,Product_422,84.20718400846418,6,0.0,11.948371456848658,2.869399517636401,Low,14.034530668077364,84.20718400846418
ORD005819,2022-08-31 10:00:00,2022-09-01 10:00:00,CUST0902,Customer_1724,Corporate,West,PROD0424,Electronics,Appliances,Product_470,12.855439903479944,4,0.0,27.004939930779276,4.317989686118267,Medium,3.213859975869986,12.855439903479944
ORD005820,2022-08-31 11:00:00,2022-09-01 11:00:00,CUST0889,Customer_254,Corporate,Central,PROD0237,Electronics,Accessories,Product_420,65.74727821836812,5,0.1,29.3734888661096,5.583384569554905,Medium,13.149455643673624,65.74727821836812
ORD005821,2022-08-31 12:00:00,2022-09-01 12:00:00,CUST0993,Customer_959,Corporate,East,PROD0184,Furniture,Appliances,Product_48,138.78480185304895,8,0.1,-15.337951638028983,7.909726185326867,Medium,17.34810023163112,138.78480185304895
ORD005822,2022-08-31 13:00:00,2022-09-01 13:00:00,CUST1969,Customer_1857,Home Office,East,PROD0314,Clothing,Tables,Product_223,234.62681587963124,1,0.2,83.74079988003449,6.176583129521646,High,234.62681587963124,234.62681587963124
ORD005823,2022-08-31 14:00:00,2022-09-01 14:00:00,CUST1192,Customer_820,Corporate,East,PROD0159,Furniture,Binders,Product_136,61.538925864378406,2,0.1,32.74321830730704,4.701491685157592,High,30.769462932189203,61.538925864378406
ORD005824,2022-08-31 15:00:00,2022-09-01 15:00:00,CUST0339,Customer_1771,Consumer,East,PROD0470,Furniture,Paper,Product_201,36.619019315235604,3,0.0,-4.81279474969012,5.866558094388968,High,12.206339771745201,36.619019315235604
ORD005825,2022-08-31 16:00:00,2022-09-01 16:00:00,CUST0193,Customer_986,Home Office,West,PROD0011,Furniture,Tables,Product_239,138.04857001808506,5,0.0,8.956007107133072,5.330704209988663,Medium,27.60971400361701,138.04857001808506
ORD005826,2022-08-31 17:00:00,2022-09-01 17:00:00,CUST1477,Customer_1786,Consumer,South,PROD0042,Electronics,Binders,Product_466,148.00547655117822,8,0.0,-11.885403452045631,5.416122701928916,Medium,18.500684568897277,148.00547655117822
ORD005827,2022-08-31 18:00:00,2022-09-01 18:00:00,CUST0283,Customer_332,Consumer,West,PROD0235,Office Supplies,Phones,Product_483,62.551148932992334,5,0.0,16.14346986454438,2.140583634889383,Critical,12.510229786598467,62.551148932992334
ORD005828,2022-08-31 19:00:00,2022-09-01 19:00:00,CUST1360,Customer_1422,Consumer,West,PROD0131,Electronics,Paper,Product_60,154.266356818278,5,0.0,20.1816060107577,3.694751702494766,Low,30.8532713636556,154.266356818278
ORD005829,2022-08-31 20:00:00,2022-09-01 20:00:00,CUST0390,Customer_1369,Consumer,Central,PROD0185,Office Supplies,Chairs,Product_280,45.80006549013223,6,0.1,36.82619769274931,3.4703636158995375,Low,7.633344248355372,45.80006549013223
ORD005830,2022-08-31 21:00:00,2022-09-01 21:00:00,CUST1000,Customer_1608,Consumer,Central,PROD0014,Furniture,Paper,Product_17,45.01960099531812,9,0.0,8.35176407447794,2.7053354511819916,High,5.0021778883686805,45.01960099531812
ORD005831,2022-08-31 22:00:00,2022-09-01 22:00:00,CUST0525,Customer_747,Consumer,South,PROD0302,Office Supplies,Paper,Product_321,94.0687785423681,9,0.0,94.87968951582965,2.584579707383617,Medium,10.452086504707566,94.0687785423681
ORD005832,2022-08-31 23:00:00,2022-09-01 23:00:00,CUST1264,Customer_836,Consumer,South,PROD0254,Electronics,Paper,Product_167,78.42078897836427,9,0.15,1.1363916245705818,4.950707133833841,Medium,8.71342099759603,78.42078897836427
ORD005833,2022-09-01 00:00:00,2022-09-02 00:00:00,CUST1856,Customer_1692,Corporate,Central,PROD0147,Clothing,Appliances,Product_362,30.584420344260828,5,0.2,4.704525817181492,9.155992240245876,Critical,6.1168840688521655,30.584420344260828
ORD005834,2022-09-01 01:00:00,2022-09-02 01:00:00,CUST1982,Customer_455,Consumer,South,PROD0380,Electronics,Appliances,Product_463,127.31917802612537,6,0.0,20.22411169850865,4.4696206339218785,Low,21.219863004354227,127.31917802612537
ORD005835,2022-09-01 02:00:00,2022-09-02 02:00:00,CUST1507,Customer_1930,Consumer,East,PROD0060,Office Supplies,Tables,Product_55,74.17611131052396,7,0.0,-1.1226586604747801,5.7901501443082335,Low,10.596587330074852,74.17611131052396
ORD005836,2022-09-01 03:00:00,2022-09-02 03:00:00,CUST0659,Customer_1139,Consumer,Central,PROD0415,Office Supplies,Shirts,Product_77,92.12666971957177,3,0.2,44.38467521231831,10.373858904451264,Low,30.708889906523922,92.12666971957177
ORD005837,2022-09-01 04:00:00,2022-09-02 04:00:00,CUST0716,Customer_313,Consumer,South,PROD0292,Office Supplies,Shirts,Product_471,322.94717473465687,1,0.0,-10.236534635973147,4.324580240102559,High,322.94717473465687,322.94717473465687
ORD005838,2022-09-01 05:00:00,2022-09-02 05:00:00,CUST1616,Customer_1018,Consumer,Central,PROD0160,Furniture,Paper,Product_477,55.557904682039016,2,0.0,38.69811032711121,3.285071305675819,High,27.778952341019508,55.557904682039016
ORD005839,2022-09-01 06:00:00,2022-09-02 06:00:00,CUST0891,Customer_228,Corporate,South,PROD0447,Clothing,Paper,Product_317,149.71625174786732,4,0.0,14.733782599040696,2.358019693519357,Medium,37.42906293696683,149.71625174786732
