Customer_ID,Total_Revenue,Order_Count,First_Purchase,Last_Purchase,Lifespan_Days,Avg_Order_Value,Purchase_Frequency,CLV_Simple,CLV_Category
CUST1070,383.60796000448494,5,2022-01-20 16:00:00,2023-02-07 10:00:00,382,76.72159200089699,4.7807591623036645,1100.3623617144353,Low
CUST1071,701.1495435131336,7,2022-01-28 05:00:00,2022-11-16 21:00:00,292,100.16422050187623,8.755993150684931,2631.1116859743706,High
CUST1072,273.9148500103513,4,2022-01-07 19:00:00,2022-10-07 08:00:00,272,68.47871250258783,5.3713235294117645,1103.4639591869206,Low
CUST1073,730.6687626982402,7,2022-01-20 09:00:00,2023-02-07 00:00:00,382,104.38125181403431,6.6930628272251305,2095.8908291272164,Medium
CUST1074,660.3013496359589,4,2022-11-11 04:00:00,2023-01-16 00:00:00,65,165.07533740898972,22.47692307692308,11131.156982516954,Very High
CUST1075,426.27415923965725,4,2022-02-18 21:00:00,2023-02-17 17:00:00,363,106.56853980991431,4.024793388429752,1286.749063324668,Low
CUST1077,1169.9774442542255,7,2022-01-06 02:00:00,2022-12-21 19:00:00,349,167.1396348934608,7.3259312320916905,3673.3604141592195,Very High
CUST1078,438.68855309854104,5,2022-01-24 19:00:00,2023-01-27 08:00:00,367,87.73771061970821,4.9761580381471395,1309.7901418466658,Low
CUST1079,32.78108405347197,1,2022-06-06 22:00:00,2022-06-06 22:00:00,1,32.78108405347197,365.25,35919.872851591914,Very High
CUST1080,588.0583399441896,4,2022-02-20 03:00:00,2023-01-22 00:00:00,335,147.0145849860474,4.361194029850746,1923.4773910264053,Medium
CUST1081,259.88425392148395,2,2022-06-06 08:00:00,2022-06-16 20:00:00,10,129.94212696074197,73.05,28476.817123446606,Very High
CUST1082,566.9732928161433,6,2022-01-26 06:00:00,2023-01-29 06:00:00,368,94.49554880269055,5.955163043478262,1688.2092000089378,Low
CUST1083,977.6637918622756,10,2022-01-02 16:00:00,2023-01-13 10:00:00,375,97.76637918622757,9.74,2856.7335998215694,High
CUST1084,673.2581131086866,5,2022-04-11 16:00:00,2022-11-08 22:00:00,211,134.65162262173732,8.655213270142179,3496.3155328855128,Very High
CUST1086,353.5273962897677,3,2022-03-30 06:00:00,2022-09-27 10:00:00,181,117.84246542992257,6.053867403314917,2140.2079805774197,Medium
CUST1087,834.0866907382654,7,2022-01-06 22:00:00,2022-11-20 18:00:00,317,119.15524153403791,8.065457413249211,2883.124578474619,High
CUST1088,235.68504967547253,3,2022-04-13 15:00:00,2022-10-13 19:00:00,183,78.56168322515751,5.987704918032787,1411.2125310486285,Low
CUST1089,928.0339668572921,9,2022-02-12 05:00:00,2023-01-24 11:00:00,346,103.11488520636578,9.500722543352602,2938.9977433060053,High
CUST1090,670.667046091676,6,2022-06-04 04:00:00,2022-12-27 03:00:00,205,111.77784101527932,10.690243902439024,3584.7971500241656,Very High
CUST1091,283.2999761465031,2,2022-05-17 00:00:00,2022-12-22 21:00:00,219,141.64998807325156,3.335616438356164,1417.4700861302777,Low
CUST1092,394.57169195332966,5,2022-06-18 01:00:00,2023-01-23 11:00:00,219,78.91433839066593,8.33904109589041,1974.2097326842963,Medium
CUST1093,998.6498096197347,10,2022-01-28 04:00:00,2023-02-12 11:00:00,380,99.86498096197347,9.611842105263158,2879.659286554801,High
CUST1094,673.1716715791795,6,2022-02-06 12:00:00,2023-01-04 20:00:00,332,112.19527859652992,6.600903614457831,2221.770660038813,Medium
CUST1095,401.92999426310473,4,2022-10-14 04:00:00,2023-02-11 22:00:00,120,100.48249856577618,12.175,3670.123260114975,Very High
CUST1096,663.3228368399413,4,2022-01-01 05:00:00,2022-10-20 13:00:00,292,165.83070920998532,5.0034246575342465,2489.164378312896,High
CUST1097,1706.7768272592118,10,2022-02-19 20:00:00,2022-12-07 19:00:00,290,170.6776827259212,12.594827586206897,6448.967960238902,Very High
CUST1098,341.7602504451756,4,2022-02-05 02:00:00,2023-01-07 18:00:00,336,85.4400626112939,4.348214285714286,1114.5351024562533,Low
CUST1099,918.7488605940418,10,2022-02-01 03:00:00,2023-01-12 15:00:00,345,91.87488605940419,10.58695652173913,2918.026272451946,High
CUST1100,237.55955421205098,5,2022-01-27 18:00:00,2022-10-22 01:00:00,267,47.511910842410195,6.839887640449438,974.9283952354115,Low
CUST1101,133.85541758161918,2,2022-05-09 11:00:00,2022-12-09 02:00:00,213,66.92770879080959,3.4295774647887325,688.6012855167099,Low
CUST1102,324.2739912526433,4,2022-02-13 21:00:00,2022-11-30 23:00:00,290,81.06849781316083,5.037931034482759,1225.252503155462,Low
CUST1103,1032.1468782442726,7,2022-05-18 23:00:00,2023-02-10 07:00:00,267,147.44955403489607,9.575842696629215,4235.861205378883,Very High
CUST1104,121.22085819172354,1,2022-05-21 04:00:00,2022-05-21 04:00:00,1,121.22085819172354,365.25,132827.75536358106,Very High
CUST1105,695.0162547041873,7,2022-01-04 13:00:00,2023-02-15 04:00:00,406,99.28803638631247,6.297413793103448,1875.7735494879637,Medium
CUST1106,549.3159340793585,7,2022-06-14 16:00:00,2023-02-04 23:00:00,235,78.47370486847979,10.879787234042553,2561.331637308328,High
CUST1107,116.14420018481161,2,2022-08-02 04:00:00,2022-11-16 17:00:00,106,58.072100092405805,6.891509433962264,1200.6132769104463,Low
CUST1108,1149.8499722480065,11,2022-03-10 21:00:00,2022-10-14 18:00:00,217,104.53181565890968,18.514976958525345,5806.212475072594,Very High
CUST1109,403.3963916286024,5,2022-02-13 20:00:00,2023-02-14 19:00:00,365,80.67927832572047,5.0034246575342465,1211.0180715809342,Low
CUST1110,788.6851641515854,7,2022-01-10 02:00:00,2022-12-08 08:00:00,332,112.6693091645122,7.70105421686747,2603.017375358734,High
CUST1111,433.9480152210402,4,2022-07-05 02:00:00,2023-01-14 10:00:00,193,108.48700380526004,7.569948186528498,2463.7229931526153,High
CUST1112,637.2021901104082,6,2022-03-14 13:00:00,2022-12-31 13:00:00,292,106.20036501840137,7.50513698630137,2391.1448623749307,High
CUST1113,612.7387610724264,5,2022-03-24 05:00:00,2022-10-17 23:00:00,207,122.54775221448529,8.822463768115943,3243.5193113290406,High
CUST1114,650.4094439874726,6,2022-08-11 19:00:00,2023-02-01 00:00:00,173,108.40157399791211,12.667630057803468,4119.573111267475,Very High
CUST1115,298.99196354916955,3,2022-07-20 19:00:00,2022-10-04 17:00:00,75,99.66398784972318,14.610000000000001,4368.272587453367,Very High
CUST1116,356.1476612023722,3,2022-01-23 21:00:00,2022-12-25 18:00:00,335,118.7158870674574,3.27089552238806,1164.921790335819,Low
CUST1117,507.43442670945035,6,2022-08-14 20:00:00,2023-01-18 11:00:00,156,84.57240445157505,14.048076923076923,3564.238929915899,Very High
CUST1118,255.25028449442587,4,2022-10-10 21:00:00,2023-02-04 04:00:00,116,63.81257112360647,12.594827586206897,2411.124993403165,High
CUST1119,667.1155266368492,4,2022-02-28 06:00:00,2023-01-15 17:00:00,321,166.7788816592123,4.5514018691588785,2277.233141159899,Medium
CUST1120,521.8798064648835,6,2022-01-27 00:00:00,2022-12-02 11:00:00,309,86.97996774414725,7.092233009708738,1850.6465952553272,Medium
CUST1121,983.1648794565564,7,2022-03-04 01:00:00,2023-02-01 08:00:00,334,140.45212563665092,7.654940119760479,3225.457834324915,High
CUST1122,539.6098005455241,5,2022-03-26 07:00:00,2023-01-17 14:00:00,297,107.92196010910482,6.1489898989899,1990.833127770229,Medium
CUST1123,982.9783786236819,10,2022-01-16 20:00:00,2023-01-09 10:00:00,357,98.2978378623682,10.231092436974789,3017.082796573948,High
CUST1124,558.2277705218771,5,2022-01-01 16:00:00,2022-08-30 10:00:00,240,111.64555410437542,7.609375,2548.6586647889453,High
CUST1125,587.6995936119927,5,2022-05-16 08:00:00,2022-12-18 05:00:00,215,117.53991872239854,8.494186046511627,2995.217812559725,High
CUST1126,1113.9547311159356,8,2022-04-30 16:00:00,2022-12-08 00:00:00,221,139.24434138949195,13.221719457013574,5523.148853485458,Very High
CUST1127,619.9201150062491,5,2022-01-01 00:00:00,2023-01-31 21:00:00,395,123.98402300124982,4.6234177215189876,1719.6897873875887,Medium
CUST1128,750.7546982226645,7,2022-01-22 13:00:00,2022-12-03 04:00:00,314,107.25067117466635,8.14251592356688,2619.8708935588684,High
CUST1129,301.46833466268913,2,2022-10-29 22:00:00,2023-01-21 12:00:00,83,150.73416733134457,8.801204819277109,3979.926839839056,Very High
CUST1130,482.0798451949428,6,2022-01-04 22:00:00,2023-01-09 05:00:00,369,80.3466408658238,5.939024390243902,1431.541979328885,Low
CUST1131,483.19681602676343,5,2022-01-01 04:00:00,2022-11-26 11:00:00,329,96.63936320535268,5.550911854103344,1609.309760368772,Low
CUST1132,872.8600566024797,5,2022-03-27 06:00:00,2022-11-27 14:00:00,245,174.57201132049596,7.454081632653061,3903.8220694782335,Very High
CUST1133,755.8548197547829,7,2022-03-18 04:00:00,2022-08-22 20:00:00,157,107.97925996496897,16.28503184713376,5275.337062078364,Very High
CUST1134,243.18191236033937,3,2022-05-18 04:00:00,2023-01-26 03:00:00,252,81.06063745344646,4.348214285714286,1057.407065352547,Low
CUST1135,716.5608081303429,7,2022-06-03 01:00:00,2022-12-27 13:00:00,207,102.36582973290614,12.35144927536232,3793.0990604290982,Very High
CUST1136,1100.5975716364712,9,2022-01-17 17:00:00,2023-02-16 03:00:00,394,122.28861907071902,8.343274111675127,3060.8624089356936,High
CUST1137,737.449760134024,9,2022-01-12 07:00:00,2022-11-01 12:00:00,293,81.93886223711378,11.219283276450513,2757.8859203646994,High
CUST1138,396.73562023044724,4,2022-04-03 10:00:00,2023-01-26 14:00:00,298,99.18390505761181,4.902684563758389,1458.8022008976932,Low
CUST1139,401.8779929933922,4,2022-03-17 10:00:00,2023-01-12 10:00:00,301,100.46949824834805,4.853820598006644,1462.9827602076725,Low
CUST1140,133.1245010503112,2,2022-01-21 08:00:00,2022-11-24 01:00:00,306,66.5622505251556,2.3872549019607843,476.7031765551585,Low
CUST1141,770.4761144287743,9,2022-02-08 05:00:00,2023-02-03 03:00:00,359,85.6084571587527,9.156685236768803,2351.6690874243163,High
CUST1142,1134.4558754413047,10,2022-01-27 02:00:00,2023-02-07 22:00:00,376,113.44558754413046,9.71409574468085,3306.0638976457703,High
CUST1143,549.4423435354458,5,2022-02-12 01:00:00,2022-10-29 06:00:00,259,109.88846870708917,7.051158301158301,2324.522964976698,Medium
CUST1144,534.7902314385817,9,2022-01-17 04:00:00,2023-02-17 23:00:00,396,59.42113682650908,8.301136363636363,1479.788879037439,Low
CUST1145,755.5172498602606,4,2022-02-20 00:00:00,2023-02-14 21:00:00,359,188.87931246506514,4.069637883008356,2306.011215973205,Medium
CUST1146,356.67632216592807,3,2022-02-10 05:00:00,2022-09-27 02:00:00,228,118.89210738864269,4.805921052631579,1714.1582456724368,Medium
CUST1147,264.2118805047213,2,2022-07-27 15:00:00,2023-01-14 12:00:00,170,132.10594025236065,4.297058823529412,1703.000988606167,Medium
CUST1148,746.3618614552827,7,2022-01-14 14:00:00,2022-11-21 18:00:00,311,106.62312306504039,8.221061093247588,2629.6656260116592,High
CUST1149,219.85343871396597,3,2022-01-24 09:00:00,2022-11-13 03:00:00,292,73.284479571322,3.752568493150685,825.0150872288639,Low
CUST1150,510.3463735768796,5,2022-02-07 01:00:00,2023-01-12 01:00:00,339,102.06927471537593,5.3871681415929205,1649.593034946507,Low
CUST1151,872.1277987672568,8,2022-01-26 14:00:00,2022-10-22 11:00:00,268,109.0159748459071,10.902985074626866,3565.7986399224683,Very High
CUST1152,673.3389451078906,8,2022-06-02 23:00:00,2023-01-24 06:00:00,235,84.16736813848632,12.434042553191489,3139.6219110722177,High
CUST1153,814.7568668205108,8,2022-01-06 19:00:00,2023-02-17 02:00:00,406,101.84460835256385,7.197044334975369,2198.9404847748146,Medium
CUST1154,575.4336418224278,9,2022-01-13 10:00:00,2023-02-03 16:00:00,386,63.93707131360309,8.51619170984456,1633.5010700179412,Low
CUST1155,764.9101020737859,5,2022-01-03 09:00:00,2023-02-06 12:00:00,399,152.9820204147572,4.577067669172933,2100.6271788154163,Medium
CUST1156,591.0070865161046,7,2022-02-06 10:00:00,2023-02-14 22:00:00,373,84.42958378801494,6.85455764075067,1736.18234597861,Medium
CUST1157,302.16963155422127,3,2022-02-04 16:00:00,2022-05-03 03:00:00,87,100.72321051807376,12.594827586206897,3805.7744112130804,Very High
CUST1158,480.6004517208013,5,2022-03-06 04:00:00,2023-02-11 09:00:00,342,96.12009034416026,5.339912280701754,1539.8185525528306,Low
CUST1159,345.28180502366223,3,2022-01-18 19:00:00,2022-12-31 19:00:00,347,115.09393500788741,3.157780979827089,1090.324316584086,Low
CUST1160,354.12130031860266,3,2022-07-06 15:00:00,2022-12-23 08:00:00,169,118.04043343953423,6.483727810650888,2296.026123219579,Medium
CUST1161,451.13131518604575,5,2022-02-24 20:00:00,2023-01-05 20:00:00,315,90.22626303720915,5.7976190476190474,1569.2925035400308,Low
CUST1162,123.55341707772905,2,2022-08-07 07:00:00,2022-11-25 23:00:00,110,61.776708538864526,6.6409090909090915,1230.7605160265603,Low
CUST1163,220.89996446382412,3,2022-01-06 23:00:00,2022-09-14 18:00:00,250,73.63332148794137,4.383,968.2045442449412,Low
CUST1164,317.7977071107785,3,2022-03-29 17:00:00,2023-02-09 11:00:00,316,105.93256903692617,3.4675632911392404,1101.9836631855555,Low
CUST1165,784.2240942955075,7,2022-03-11 11:00:00,2022-12-25 09:00:00,288,112.03201347078678,8.877604166666666,2983.7276087649384,High
CUST1166,182.92633992607674,2,2022-03-28 23:00:00,2022-12-03 15:00:00,249,91.46316996303837,2.933734939759036,804.9860922650546,Low
CUST1167,691.5519119668925,4,2022-01-23 20:00:00,2022-11-03 03:00:00,283,172.88797799172312,5.162544169611308,2677.625468331175,High
CUST1168,744.2190033877716,7,2022-02-04 05:00:00,2023-01-10 21:00:00,340,106.31700048396738,7.519852941176471,2398.464626359267,High
CUST1169,576.6181739889986,6,2022-02-10 22:00:00,2022-10-17 08:00:00,248,96.10302899816644,8.836693548387096,2547.699048985666,High
CUST1170,553.6378983597954,5,2022-02-23 00:00:00,2022-11-22 23:00:00,272,110.72757967195908,6.714154411764706,2230.326202675536,Medium
CUST1171,1305.6613484710374,8,2022-04-04 05:00:00,2022-12-27 17:00:00,267,163.20766855887967,10.943820224719103,5358.346152011758,Very High
CUST1172,387.9383665014354,4,2022-01-15 05:00:00,2022-07-14 17:00:00,180,96.98459162535885,8.116666666666667,2361.5748060774877,High
CUST1173,488.49228789288696,4,2022-02-08 14:00:00,2023-02-13 06:00:00,369,122.12307197322174,3.9593495934959346,1450.5838061209508,Low
CUST1174,240.44268149592335,3,2022-10-11 13:00:00,2023-01-28 22:00:00,109,80.14756049864111,10.052752293577981,2417.1107178821835,High
CUST1175,309.16263253280687,3,2022-02-04 04:00:00,2023-01-08 09:00:00,338,103.05421084426895,3.241863905325444,1002.2631792835003,Low
CUST1176,238.62733018569315,2,2022-03-26 02:00:00,2023-01-12 06:00:00,292,119.31366509284658,2.5017123287671232,895.4654008594974,Low
CUST1177,527.0493902725844,4,2022-03-18 20:00:00,2022-07-09 04:00:00,112,131.7623475681461,13.044642857142858,5156.378298135575,Very High
CUST1178,840.1262660902235,9,2022-05-03 00:00:00,2023-02-13 03:00:00,286,93.34736289891372,11.493881118881118,3218.7704757635042,High
CUST1179,887.1335852189934,6,2022-07-16 10:00:00,2023-02-12 04:00:00,210,147.8555975364989,10.435714285714287,4628.936314303391,Very High
CUST1180,1037.1340575391046,8,2022-05-05 02:00:00,2022-12-16 05:00:00,225,129.64175719238807,12.986666666666666,5050.842860215439,Very High
CUST1181,361.92139600310134,5,2022-01-06 11:00:00,2023-02-08 03:00:00,397,72.38427920062027,4.6001259445843825,998.930402192439,Low
CUST1182,331.12861584516554,4,2022-03-17 02:00:00,2023-01-25 16:00:00,314,82.78215396129139,4.6528662420382165,1155.5228688291086,Low
CUST1183,224.63046261385253,4,2022-03-04 19:00:00,2022-11-25 09:00:00,265,56.15761565346313,5.513207547169811,928.8257713552034,Low
CUST1184,512.9760495157257,4,2022-01-09 22:00:00,2022-11-29 19:00:00,323,128.24401237893142,4.523219814241486,1740.227573550639,Medium
CUST1185,1306.5906036484632,12,2022-01-02 07:00:00,2023-02-21 02:00:00,414,108.8825503040386,10.58695652173913,3458.2044781347913,Very High
CUST1186,647.1960675857309,4,2022-04-11 02:00:00,2023-01-28 04:00:00,292,161.79901689643273,5.0034246575342465,2428.647572113235,High
CUST1187,483.6824206717347,6,2022-01-18 05:00:00,2022-11-01 14:00:00,287,80.61373677862245,7.635888501742161,1846.672517251057,Medium
CUST1188,727.3810601120389,8,2022-08-23 21:00:00,2023-02-21 01:00:00,181,90.92263251400486,16.14364640883978,4403.46848960092,Very High
CUST1189,634.7894022050207,4,2022-02-05 20:00:00,2023-01-19 21:00:00,348,158.69735055125517,4.198275862068965,1998.7657685808947,Medium
CUST1190,327.5674362038781,5,2022-04-15 22:00:00,2023-02-03 04:00:00,293,65.51348724077562,6.232935153583618,1225.0239529706466,Low
CUST1191,119.86048287985287,3,2022-05-08 04:00:00,2022-05-10 16:00:00,2,39.95349429328429,547.875,65668.5620577994,Very High
CUST1192,876.9537338187627,9,2022-01-30 19:00:00,2023-01-05 17:00:00,339,97.43930375764029,9.696902654867257,2834.5783298876377,High
CUST1193,369.71688869493227,3,2022-08-25 21:00:00,2023-02-14 02:00:00,172,123.23896289831076,6.370639534883721,2355.33302783414,High
CUST1194,133.668003848222,2,2022-03-27 11:00:00,2022-04-04 19:00:00,8,66.834001924111,91.3125,18308.33940208616,Very High
CUST1195,251.5290380757601,4,2022-01-09 18:00:00,2022-11-27 20:00:00,322,62.882259518940025,4.537267080745342,855.940818234516,Low
CUST1196,510.44405499568876,6,2022-01-20 12:00:00,2022-12-20 14:00:00,334,85.07400916594813,6.561377245508981,1674.6080037770234,Low
CUST1197,474.69117968732667,4,2022-05-19 01:00:00,2022-08-19 02:00:00,92,118.67279492183167,15.880434782608697,5653.726740678133,Very High
CUST1198,101.148101011171,1,2022-02-05 09:00:00,2022-02-05 09:00:00,1,101.148101011171,365.25,110833.03168299061,Very High
CUST1199,716.4905777195336,5,2022-03-12 09:00:00,2022-11-21 08:00:00,253,143.2981155439067,7.218379446640316,3103.1405159532765,High
CUST1200,271.02953661674206,3,2022-01-22 18:00:00,2022-06-25 15:00:00,153,90.34317887224735,7.161764705882353,1941.0497695934323,Medium
CUST1201,519.9177210040198,4,2022-09-17 13:00:00,2023-01-01 13:00:00,106,129.97943025100494,13.783018867924527,5374.5268187750435,Very High
CUST1202,908.4183696167743,8,2022-02-10 12:00:00,2022-12-15 12:00:00,308,113.55229620209678,9.487012987012987,3231.8163263233128,High
CUST1203,397.9264368394553,3,2022-03-03 09:00:00,2022-09-02 06:00:00,182,132.64214561315177,6.020604395604395,2395.757654762819,High
CUST1204,706.5805697332164,8,2022-01-29 07:00:00,2023-02-18 23:00:00,385,88.32257121665205,7.58961038961039,2011.001712429018,Medium
CUST1205,489.9463795938542,5,2022-08-24 07:00:00,2022-12-13 19:00:00,111,97.98927591877084,16.4527027027027,4836.565274233926,Very High
CUST1206,1254.2037378364903,10,2022-02-06 18:00:00,2023-01-22 17:00:00,349,125.42037378364903,10.465616045845273,3937.8044290382077,Very High
CUST1207,358.10246912333906,5,2022-02-18 00:00:00,2023-02-10 20:00:00,357,71.62049382466782,5.1155462184873945,1099.1338390529377,Low
CUST1208,423.5772592456315,5,2022-01-13 21:00:00,2023-01-13 00:00:00,364,84.71545184912631,5.017170329670329,1275.095554446156,Low
CUST1209,426.07460107341154,4,2022-04-27 02:00:00,2022-12-20 20:00:00,237,106.51865026835289,6.1645569620253164,1969.9208612919438,Medium
CUST1210,953.3866965818619,5,2022-02-04 11:00:00,2023-02-20 23:00:00,381,190.67733931637238,4.793307086614174,2741.92512540571,High
CUST1211,216.74912326885266,3,2022-09-13 20:00:00,2022-12-16 12:00:00,93,72.24970775628422,11.78225806451613,2553.79410561124,High
CUST1212,552.5072171432444,6,2022-06-07 09:00:00,2022-12-15 00:00:00,190,92.08453619054073,11.53421052631579,3186.3672799195274,High
CUST1213,806.9541031445915,5,2022-01-27 10:00:00,2023-02-07 15:00:00,376,161.3908206289183,4.857047872340425,2351.6488258528884,High
CUST1214,784.1056924243078,7,2022-01-24 08:00:00,2022-12-25 08:00:00,335,112.01509891775825,7.6320895522388055,2564.727798429657,High
CUST1215,669.2503994791908,7,2022-02-07 22:00:00,2023-02-01 11:00:00,358,95.60719992559869,7.141759776536313,2048.410964327719,Medium
CUST1216,485.2332461276386,5,2022-01-02 04:00:00,2023-02-11 11:00:00,405,97.04664922552772,4.5092592592592595,1312.825504800889,Low
CUST1217,403.25220658667274,4,2022-04-28 12:00:00,2022-11-15 19:00:00,201,100.81305164666819,7.26865671641791,2198.3263948624212,Medium
CUST1218,523.893012648487,4,2022-02-05 17:00:00,2022-12-01 00:00:00,298,130.97325316212175,4.902684563758389,1926.361639629462,Medium
CUST1219,728.3889689955084,7,2022-01-18 20:00:00,2022-12-23 12:00:00,338,104.05556699935835,7.564349112426036,2361.3379076237525,High
CUST1220,457.5810791068093,6,2022-01-25 07:00:00,2022-12-20 08:00:00,329,76.26351318446821,6.661094224924012,1523.9953417364322,Low
CUST1221,154.75895211588377,2,2022-11-05 06:00:00,2022-11-13 11:00:00,8,77.37947605794189,91.3125,21197.140222622456,Very High
CUST1222,481.0125580535007,3,2022-08-28 22:00:00,2023-01-29 07:00:00,153,160.3375193511669,7.161764705882353,3444.898761353748,Very High
CUST1223,235.7626926709473,3,2022-08-11 21:00:00,2023-02-02 10:00:00,174,78.5875642236491,6.297413793103448,1484.695232725233,Low
CUST1224,601.1388553667157,5,2022-03-24 02:00:00,2023-02-08 02:00:00,321,120.22777107334313,5.689252336448598,2052.0183824550736,Medium
CUST1225,794.6762560520561,7,2022-01-14 13:00:00,2022-12-05 08:00:00,324,113.52517943600802,7.891203703703703,2687.5509492871615,High
CUST1226,544.770707529922,4,2022-05-08 05:00:00,2022-11-14 17:00:00,190,136.1926768824805,7.689473684210527,3141.7500146100638,High
CUST1227,214.9188310495893,3,2022-06-13 23:00:00,2022-12-17 03:00:00,186,71.6396103498631,5.891129032258065,1266.1145651752017,Low
CUST1228,835.2039467943998,6,2022-01-28 12:00:00,2022-12-07 15:00:00,313,139.20065779906665,7.001597444089457,2923.8809095845486,High
CUST1229,341.82709266353953,5,2022-07-30 19:00:00,2023-02-10 08:00:00,194,68.3654185327079,9.413659793814434,1930.7063751859455,Medium
CUST1230,443.953372896411,6,2022-04-26 13:00:00,2023-01-28 08:00:00,276,73.9922288160685,7.940217391304348,1762.5431462001536,Medium
CUST1231,963.2722567258627,10,2022-02-15 13:00:00,2023-01-26 02:00:00,344,96.32722567258627,10.617732558139535,3068.330160777221,High
CUST1232,324.7056363464345,3,2022-10-06 13:00:00,2022-12-24 08:00:00,78,108.23521211547818,14.048076923076923,4561.489756751354,Very High
CUST1233,632.9996514869368,6,2022-03-17 11:00:00,2023-02-01 07:00:00,320,105.49994191448947,6.8484375,2167.5292753650347,Medium
CUST1234,453.3030758029994,4,2022-03-06 16:00:00,2022-09-02 07:00:00,179,113.32576895074985,8.162011173184357,2774.8985771571874,High
CUST1235,297.87810367760335,5,2022-05-27 18:00:00,2022-11-01 04:00:00,157,59.57562073552067,11.63216560509554,2078.9804592658206,Medium
CUST1236,477.07883024320466,3,2022-02-22 17:00:00,2023-01-25 07:00:00,336,159.0262767477349,3.2611607142857144,1555.8307388065223,Low
CUST1237,483.82835703103865,5,2022-02-08 17:00:00,2023-02-19 19:00:00,376,96.76567140620773,4.857047872340425,1409.9864952573419,Low
CUST1238,443.12891311053585,4,2022-07-20 02:00:00,2022-11-18 07:00:00,121,110.78222827763396,12.074380165289256,4012.8802193460297,Very High
CUST1239,601.6978868580934,6,2022-01-01 11:00:00,2023-02-02 14:00:00,397,100.28298114301556,5.520151133501259,1660.731636082508,Low
CUST1240,532.880816075493,4,2022-02-21 03:00:00,2022-07-22 12:00:00,151,133.22020401887326,9.675496688741722,3866.914928574314,Very High
CUST1241,733.1342437079264,5,2022-02-12 14:00:00,2022-12-13 13:00:00,303,146.6268487415853,6.0272277227722775,2651.260222914061,High
CUST1242,1015.5781422379735,8,2022-01-08 14:00:00,2023-02-21 00:00:00,408,126.94726777974668,7.161764705882353,2727.4993856795572,High
CUST1243,56.94311120966664,1,2023-01-30 04:00:00,2023-01-30 04:00:00,1,56.94311120966664,365.25,62395.41410799221,Very High
CUST1244,788.6650279083018,9,2022-01-20 13:00:00,2022-12-10 07:00:00,323,87.62944754536687,10.177244582043343,2675.4789607756093,High
CUST1245,250.42360678191721,3,2022-05-02 23:00:00,2022-06-06 15:00:00,34,83.4745355939724,32.22794117647059,8070.637268567229,Very High
CUST1246,797.5503043063579,7,2022-03-12 16:00:00,2023-01-17 02:00:00,310,113.93575775805114,8.24758064516129,2819.083051431264,High
CUST1247,1282.7718391123594,10,2022-01-29 08:00:00,2022-10-16 01:00:00,259,128.27718391123594,14.102316602316602,5427.016381109528,Very High
CUST1248,216.94055953892297,3,2022-04-06 01:00:00,2022-06-03 15:00:00,58,72.31351984630766,18.892241379310345,4098.49341577198,Very High
CUST1249,899.3880112466843,7,2022-01-11 01:00:00,2023-01-02 19:00:00,356,128.48400160666918,7.18188202247191,2768.2708239425683,High
CUST1250,840.8530251557735,7,2022-03-16 15:00:00,2023-02-20 01:00:00,340,120.12186073653906,7.519852941176471,2709.8961832777613,High
CUST1251,440.7601361856592,5,2022-01-17 16:00:00,2022-05-24 15:00:00,126,88.15202723713183,14.494047619047619,3833.039041471714,Very High
CUST1252,414.18670392638813,5,2022-05-27 14:00:00,2022-10-29 23:00:00,155,82.83734078527763,11.78225806451613,2928.032779531225,High
CUST1253,1119.7502846901943,10,2022-02-08 20:00:00,2022-12-18 15:00:00,312,111.97502846901943,11.70673076923077,3932.5845334912838,Very High
CUST1254,176.36059678041053,4,2022-02-05 07:00:00,2023-01-14 07:00:00,343,44.09014919510263,4.259475218658892,563.4026936505388,Low
CUST1255,416.9239274493698,5,2022-01-10 23:00:00,2022-07-29 00:00:00,199,83.38478548987396,9.17713567839196,2295.7004698625474,Medium
CUST1256,256.70863765637944,4,2022-09-25 03:00:00,2023-02-19 17:00:00,147,64.17715941409486,9.938775510204081,1913.5271408978078,Medium
CUST1257,1037.1397655434941,11,2022-01-12 05:00:00,2023-02-08 11:00:00,392,94.28543323122675,10.24936224489796,2899.0966788119485,High
CUST1258,478.33109384421215,4,2022-01-11 20:00:00,2022-10-12 23:00:00,274,119.58277346105304,5.3321167883211675,1912.8879418970637,Medium
CUST1259,489.63462593079606,4,2022-03-17 22:00:00,2022-10-06 09:00:00,202,122.40865648269902,7.232673267326732,2656.0254522953946,High
CUST1260,207.9405873189889,3,2022-04-12 22:00:00,2023-01-17 10:00:00,279,69.31352910632963,3.9274193548387095,816.6698872931256,Low
CUST1261,1488.475286423153,10,2022-01-27 06:00:00,2022-11-29 09:00:00,306,148.8475286423153,11.936274509803923,5330.054885941732,Very High
CUST1262,116.51901254582503,1,2023-02-14 00:00:00,2023-02-14 00:00:00,1,116.51901254582503,365.25,127675.7079970878,Very High
CUST1263,816.4732102105902,7,2022-02-12 08:00:00,2022-11-08 09:00:00,269,116.63903003008431,9.504646840148698,3325.83836464035,High
CUST1264,125.66023152536823,2,2022-07-08 19:00:00,2022-08-31 23:00:00,54,62.830115762684116,13.527777777777779,2549.8555313689303,High
CUST1265,251.9572345939519,4,2022-01-09 07:00:00,2023-01-03 00:00:00,358,62.98930864848798,4.081005586592179,771.1791614701754,Low
