Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Customer_Segment,Cluster,Cluster_Name
CUST0599,23,3,270.9124813262532,4,1,1,411,2.0,New Customers,1,At Risk
CUST0600,48,2,124.73792778246582,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0601,73,5,468.80825083935144,3,3,3,333,3.0,Loyal Customers,1,At Risk
CUST0602,106,5,639.5780476834838,2,3,4,234,3.0,At Risk,0,VIP Customers
CUST0603,162,1,113.88384327930848,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0604,214,4,482.7390269945653,1,2,3,123,2.0,About to Sleep,1,At Risk
CUST0605,64,5,684.3587926798753,3,3,4,334,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0606,57,4,665.9599923487189,3,2,4,324,3.0,New Customers,0,VIP Customers
CUST0607,66,5,633.030658089851,3,3,4,334,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0608,25,8,650.942373039579,4,5,4,454,4.333333333333333,Champions,0,VIP Customers
CUST0609,19,4,560.0647296818784,5,2,3,523,3.3333333333333335,Potential Loyalists,1,At Risk
CUST0610,12,9,900.6205395936929,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0611,28,6,438.38937246033834,4,4,2,442,3.3333333333333335,Promising,0,VIP Customers
CUST0612,33,4,537.3154371232833,4,2,3,423,3.0,Potential Loyalists,1,At Risk
CUST0613,83,8,1105.366929749492,2,5,5,255,4.0,At Risk,0,VIP Customers
CUST0614,117,4,320.6269748272444,2,2,2,222,2.0,About to Sleep,1,At Risk
CUST0615,53,5,321.2054294580038,3,3,2,332,2.6666666666666665,Promising,1,At Risk
CUST0616,39,6,560.3448720833618,4,4,3,443,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0617,22,3,206.68656622141145,4,1,1,411,2.0,New Customers,1,At Risk
CUST0618,70,8,1035.0029813614065,3,5,5,355,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0619,10,4,575.5893107692729,5,2,3,523,3.3333333333333335,Potential Loyalists,0,VIP Customers
CUST0620,13,9,1111.9438899243394,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0621,23,5,861.8213301356396,4,3,5,435,4.0,Loyal Customers,0,VIP Customers
CUST0622,2,4,347.7437487530196,5,2,2,522,3.0,New Customers,1,At Risk
CUST0623,47,5,496.45009976866186,3,3,3,333,3.0,Loyal Customers,1,At Risk
CUST0624,99,6,682.9299152241806,2,4,4,244,3.3333333333333335,At Risk,0,VIP Customers
CUST0625,31,5,547.2996152463667,4,3,3,433,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0626,396,1,149.7665923512953,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0627,54,4,644.920970466629,3,2,4,324,3.0,New Customers,1,At Risk
CUST0628,111,8,1033.3866588034712,2,5,5,255,4.0,At Risk,0,VIP Customers
CUST0629,51,7,626.6531145156284,3,4,4,344,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0630,93,6,354.4723363756321,2,4,2,242,2.6666666666666665,At Risk,1,At Risk
CUST0631,9,4,573.6723117408769,5,2,3,523,3.3333333333333335,Potential Loyalists,0,VIP Customers
CUST0632,151,5,732.0554940993044,1,3,4,134,2.6666666666666665,At Risk,0,VIP Customers
CUST0633,205,4,401.97011484324383,1,2,2,122,1.6666666666666667,About to Sleep,1,At Risk
CUST0634,8,8,900.7315346741574,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0635,149,3,295.76113152758376,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0636,6,2,196.36569306475218,5,1,1,511,2.3333333333333335,New Customers,1,At Risk
CUST0637,7,5,547.4031582938406,5,3,3,533,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0638,90,4,410.20711496245474,2,2,2,222,2.0,About to Sleep,1,At Risk
CUST0639,20,8,831.0271030594772,4,5,5,455,4.666666666666667,Champions,0,VIP Customers
CUST0640,133,5,501.88938955229173,2,3,3,233,2.6666666666666665,At Risk,1,At Risk
CUST0641,78,3,482.7623603469235,3,1,3,313,2.3333333333333335,New Customers,1,At Risk
CUST0642,7,4,623.6660508080474,5,2,4,524,3.6666666666666665,Potential Loyalists,0,VIP Customers
CUST0643,15,3,228.55465839147593,5,1,1,511,2.3333333333333335,New Customers,1,At Risk
CUST0644,69,5,567.2115647320966,3,3,3,333,3.0,Loyal Customers,0,VIP Customers
CUST0645,159,3,314.25185299490914,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0646,52,8,910.8228686653171,3,5,5,355,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0647,10,4,431.2284496623416,5,2,2,522,3.0,New Customers,1,At Risk
CUST0648,211,3,212.71516726414853,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0649,52,7,934.1987250924167,3,4,5,345,4.0,Loyal Customers,0,VIP Customers
CUST0650,70,5,451.2278247582535,3,3,3,333,3.0,Loyal Customers,1,At Risk
CUST0651,138,2,232.0107569436172,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0652,7,4,374.3863254836671,5,2,2,522,3.0,New Customers,1,At Risk
CUST0653,46,6,788.5348082556517,3,4,5,345,4.0,Loyal Customers,0,VIP Customers
CUST0654,114,4,383.34146701504375,2,2,2,222,2.0,About to Sleep,1,At Risk
CUST0655,106,2,194.05439826362058,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0656,86,4,533.7213505377439,2,2,3,223,2.3333333333333335,About to Sleep,1,At Risk
CUST0657,19,6,579.0996072730064,5,4,3,543,4.0,Loyal Customers,0,VIP Customers
CUST0658,31,6,752.1213775584392,4,4,4,444,4.0,Champions,0,VIP Customers
CUST0659,25,5,611.3786074273748,4,3,4,434,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0660,126,5,458.87434043868575,2,3,3,233,2.6666666666666665,At Risk,1,At Risk
CUST0661,12,13,1096.2626795342362,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0662,54,11,1101.029512794404,3,5,5,355,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0663,37,7,917.7066719691429,4,4,5,445,4.333333333333333,Champions,0,VIP Customers
CUST0664,259,6,489.7713877477068,1,4,3,143,2.6666666666666665,At Risk,1,At Risk
CUST0665,44,4,519.2438211765154,3,2,3,323,2.6666666666666665,New Customers,1,At Risk
CUST0666,14,7,815.6467714428542,5,4,5,545,4.666666666666667,Champions,0,VIP Customers
CUST0667,20,4,397.05145994974487,4,2,2,422,2.6666666666666665,New Customers,1,At Risk
CUST0668,116,4,382.96257639961743,2,2,2,222,2.0,About to Sleep,1,At Risk
CUST0669,40,3,219.26700600056242,4,1,1,411,2.0,New Customers,1,At Risk
CUST0670,21,6,532.6031260468624,4,4,3,443,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0671,148,1,204.6374166218164,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0672,156,8,986.2622735439804,1,5,5,155,3.6666666666666665,At Risk,0,VIP Customers
CUST0673,69,4,492.16614972961133,3,2,3,323,2.6666666666666665,New Customers,1,At Risk
CUST0674,11,8,1104.4785167261982,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0675,105,3,512.5795696170529,2,1,3,213,2.0,About to Sleep,1,At Risk
CUST0676,237,4,351.23020262910376,1,2,2,122,1.6666666666666667,About to Sleep,1,At Risk
CUST0677,374,1,35.82477701559816,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0678,107,3,406.971104099302,2,1,2,212,1.6666666666666667,About to Sleep,1,At Risk
CUST0679,5,4,421.33796411058864,5,2,2,522,3.0,New Customers,1,At Risk
CUST0680,52,4,395.9069413747693,3,2,2,322,2.3333333333333335,New Customers,1,At Risk
CUST0681,22,5,499.91849119851054,4,3,3,433,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0682,52,5,452.3635003025886,3,3,3,333,3.0,Loyal Customers,1,At Risk
CUST0683,138,3,312.9618158483857,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0684,406,2,185.5999228206773,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0685,54,11,1552.5855404899075,3,5,5,355,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0686,41,5,578.226633195755,4,3,3,433,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0687,2,5,563.6173756206446,5,3,3,533,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0688,40,7,824.7522275327675,4,4,5,445,4.333333333333333,Champions,0,VIP Customers
CUST0689,328,3,314.82999467963964,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0690,38,8,773.4515269761868,4,5,5,455,4.666666666666667,Champions,0,VIP Customers
CUST0691,29,5,560.0308882522485,4,3,3,433,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0692,55,3,305.0908021500403,3,1,2,312,2.0,New Customers,1,At Risk
CUST0693,25,6,447.46374063583664,4,4,3,443,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0694,31,4,545.6939844446845,4,2,3,423,3.0,Potential Loyalists,1,At Risk
CUST0695,18,5,625.199323620228,5,3,4,534,4.0,Loyal Customers,0,VIP Customers
CUST0696,190,3,374.77823210669914,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0697,331,2,139.6518257701079,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0698,44,7,956.6698542963843,3,4,5,345,4.0,Loyal Customers,0,VIP Customers
CUST0699,55,7,843.9028709116426,3,4,5,345,4.0,Loyal Customers,0,VIP Customers
CUST0700,115,10,876.1136928382869,2,5,5,255,4.0,At Risk,0,VIP Customers
CUST0701,175,3,383.68608980238844,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0702,37,6,415.2519682464178,4,4,2,442,3.3333333333333335,Promising,0,VIP Customers
CUST0703,94,6,1066.0082862577347,2,4,5,245,3.6666666666666665,At Risk,0,VIP Customers
CUST0704,23,7,554.5959524662139,4,4,3,443,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0705,56,3,458.8140540388986,3,1,3,313,2.3333333333333335,New Customers,1,At Risk
CUST0706,77,1,190.5500189794859,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0707,183,2,181.96404469177577,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0708,39,2,202.08332049337608,4,1,1,411,2.0,New Customers,1,At Risk
CUST0709,33,8,653.4030590392314,4,5,4,454,4.333333333333333,Champions,0,VIP Customers
CUST0710,26,8,1253.987088916387,4,5,5,455,4.666666666666667,Champions,0,VIP Customers
CUST0711,87,3,561.0112398762312,2,1,3,213,2.0,About to Sleep,1,At Risk
CUST0712,4,3,268.54915457876996,5,1,1,511,2.3333333333333335,New Customers,1,At Risk
CUST0713,226,2,79.76850313573571,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0714,97,10,1213.8437096032558,2,5,5,255,4.0,At Risk,0,VIP Customers
CUST0715,19,5,441.34816683348396,5,3,3,533,3.6666666666666665,Loyal Customers,1,At Risk
CUST0716,145,5,752.5668647597402,1,3,4,134,2.6666666666666665,At Risk,0,VIP Customers
CUST0717,108,3,262.35406391437357,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0718,37,5,721.9682272858186,4,3,4,434,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0719,147,2,329.40389176903807,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0720,20,9,686.1453384771191,4,5,4,454,4.333333333333333,Champions,0,VIP Customers
CUST0721,135,5,550.7205939720463,1,3,3,133,2.3333333333333335,At Risk,1,At Risk
CUST0722,64,3,454.8081294638644,3,1,3,313,2.3333333333333335,New Customers,1,At Risk
CUST0723,49,2,237.926098497288,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0724,13,3,303.70325468611577,5,1,2,512,2.6666666666666665,New Customers,1,At Risk
CUST0725,123,5,412.600155674555,2,3,2,232,2.3333333333333335,At Risk,1,At Risk
CUST0726,56,12,1222.298489573635,3,5,5,355,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0727,62,8,1261.9456241279252,3,5,5,355,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0728,19,4,309.8805526484648,5,2,2,522,3.0,New Customers,1,At Risk
CUST0729,16,6,689.5570295014384,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0730,13,5,554.404774182829,5,3,3,533,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0731,78,3,320.54063836387115,3,1,2,312,2.0,New Customers,1,At Risk
CUST0732,4,9,962.0274670904435,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0733,101,5,400.83730033405556,2,3,2,232,2.3333333333333335,At Risk,1,At Risk
CUST0734,145,2,233.56488037862206,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0735,17,5,686.4360135818612,5,3,4,534,4.0,Loyal Customers,0,VIP Customers
CUST0736,144,5,430.49951665262813,1,3,2,132,2.0,At Risk,1,At Risk
CUST0737,164,2,290.1481149715229,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0738,3,6,602.8154458361373,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0739,110,5,622.778134178963,2,3,4,234,3.0,At Risk,1,At Risk
CUST0740,6,5,691.7819443980289,5,3,4,534,4.0,Loyal Customers,0,VIP Customers
CUST0741,1,3,268.1734736366482,5,1,1,511,2.3333333333333335,New Customers,1,At Risk
CUST0742,69,5,278.0710048500176,3,3,1,331,2.3333333333333335,Promising,1,At Risk
CUST0743,256,2,186.5911900905564,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0744,249,5,408.92695191203,1,3,2,132,2.0,At Risk,1,At Risk
CUST0745,168,2,99.5066681422804,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0746,12,4,233.74202616355228,5,2,1,521,2.6666666666666665,New Customers,1,At Risk
CUST0747,65,2,224.98544631699403,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0748,12,6,620.0057593516871,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0749,114,4,281.4586976741269,2,2,1,221,1.6666666666666667,About to Sleep,1,At Risk
CUST0750,56,4,269.4336134571272,3,2,1,321,2.0,New Customers,1,At Risk
CUST0751,24,7,553.2972456473404,4,4,3,443,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0752,6,6,458.74530173944083,5,4,3,543,4.0,Loyal Customers,0,VIP Customers
CUST0753,36,5,732.1442347061511,4,3,4,434,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0754,85,6,642.7346289699807,2,4,4,244,3.3333333333333335,At Risk,0,VIP Customers
CUST0755,307,3,312.34374201900573,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0756,4,4,464.5000409604074,5,2,3,523,3.3333333333333335,Potential Loyalists,1,At Risk
CUST0757,35,3,229.53632235409023,4,1,1,411,2.0,New Customers,1,At Risk
CUST0758,102,7,755.3046475461445,2,4,4,244,3.3333333333333335,At Risk,0,VIP Customers
CUST0759,98,8,940.9227290794053,2,5,5,255,4.0,At Risk,0,VIP Customers
CUST0760,171,1,43.071261199382306,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0761,107,8,786.8147986875559,2,5,5,255,4.0,At Risk,0,VIP Customers
CUST0762,30,5,416.02047937207584,4,3,2,432,3.0,Promising,1,At Risk
CUST0763,98,9,1168.8875729814904,2,5,5,255,4.0,At Risk,0,VIP Customers
CUST0764,277,5,474.6922263703347,1,3,3,133,2.3333333333333335,At Risk,1,At Risk
CUST0765,35,1,150.390245465169,4,1,1,411,2.0,New Customers,1,At Risk
CUST0766,123,2,210.40577994451678,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0767,179,5,384.444118700802,1,3,2,132,2.0,At Risk,1,At Risk
CUST0768,46,3,339.722323283232,3,1,2,312,2.0,New Customers,1,At Risk
CUST0769,142,3,409.85443644850307,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0770,65,8,919.4224850670665,3,5,5,355,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0771,51,5,423.20166713093715,3,3,2,332,2.6666666666666665,Promising,1,At Risk
CUST0772,47,5,580.894400893109,3,3,3,333,3.0,Loyal Customers,0,VIP Customers
CUST0773,270,1,147.59485114200223,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0774,7,5,462.3343639896268,5,3,3,533,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0775,246,2,210.89131448400653,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0776,196,7,909.3446787168523,1,4,5,145,3.3333333333333335,At Risk,0,VIP Customers
CUST0777,127,3,354.2143813822543,2,1,2,212,1.6666666666666667,About to Sleep,1,At Risk
CUST0778,8,7,755.4499263600991,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0779,98,6,544.3863373935127,2,4,3,243,3.0,At Risk,0,VIP Customers
CUST0780,8,7,668.7419300000075,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0781,13,10,1076.4081391380068,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0782,71,2,172.2915772498131,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0783,130,3,238.33204014247139,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0784,11,6,534.8381731408965,5,4,3,543,4.0,Loyal Customers,0,VIP Customers
CUST0785,79,7,877.1827332348528,2,4,5,245,3.6666666666666665,At Risk,0,VIP Customers
CUST0786,220,1,63.21585897807357,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0787,16,4,395.5036765683403,5,2,2,522,3.0,New Customers,1,At Risk
CUST0788,44,3,349.99931435689325,3,1,2,312,2.0,New Customers,1,At Risk
CUST0789,26,4,613.1383669993303,4,2,4,424,3.3333333333333335,Potential Loyalists,0,VIP Customers
CUST0790,127,5,437.3279421430136,2,3,2,232,2.3333333333333335,At Risk,1,At Risk
CUST0791,3,7,511.7625896824178,5,4,3,543,4.0,Loyal Customers,0,VIP Customers
CUST0792,102,5,627.1878679096199,2,3,4,234,3.0,At Risk,0,VIP Customers
CUST0793,203,4,403.93574100852527,1,2,2,122,1.6666666666666667,About to Sleep,1,At Risk
CUST0794,23,9,1168.3071014590114,4,5,5,455,4.666666666666667,Champions,0,VIP Customers
CUST0795,86,4,335.43427244431876,2,2,2,222,2.0,About to Sleep,1,At Risk
CUST0796,93,5,645.3497714490624,2,3,4,234,3.0,At Risk,0,VIP Customers
CUST0797,92,6,481.84219975483455,2,4,3,243,3.0,At Risk,0,VIP Customers
CUST0798,71,6,588.4011495223942,3,4,4,344,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0799,44,2,408.21389817164993,3,1,2,312,2.0,New Customers,1,At Risk
CUST0800,24,6,580.1528181552607,4,4,3,443,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0801,4,5,505.9728765696876,5,3,3,533,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0802,31,8,697.5271826468124,4,5,4,454,4.333333333333333,Champions,0,VIP Customers
CUST0803,139,3,239.30094677317845,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0804,6,5,460.2203110435189,5,3,3,533,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0805,134,7,433.26675602835013,1,4,2,142,2.3333333333333335,At Risk,1,At Risk
CUST0806,23,6,494.3331740419005,4,4,3,443,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0807,147,4,292.8806898423147,1,2,1,121,1.3333333333333333,About to Sleep,1,At Risk
CUST0808,85,2,233.6930719029076,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0809,99,3,226.79720424842827,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0810,16,4,397.2284004149733,5,2,2,522,3.0,New Customers,1,At Risk
CUST0811,14,2,138.69158276728342,5,1,1,511,2.3333333333333335,New Customers,1,At Risk
CUST0812,365,1,34.482254017571464,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0813,53,2,236.43852195608463,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0814,25,7,643.9096873396583,4,4,4,444,4.0,Champions,0,VIP Customers
CUST0815,343,4,372.4155586706216,1,2,2,122,1.6666666666666667,About to Sleep,1,At Risk
CUST0816,10,8,723.8885086454102,5,5,4,554,4.666666666666667,Champions,0,VIP Customers
CUST0817,117,7,1057.5160468245754,2,4,5,245,3.6666666666666665,At Risk,0,VIP Customers
CUST0818,18,3,225.9819914916428,5,1,1,511,2.3333333333333335,New Customers,1,At Risk
CUST0819,33,5,498.08008670684274,4,3,3,433,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0820,26,7,856.2882851668129,4,4,5,445,4.333333333333333,Champions,0,VIP Customers
CUST0821,152,6,323.4478504970142,1,4,2,142,2.3333333333333335,At Risk,1,At Risk
CUST0822,14,9,917.441378901456,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0823,160,5,470.64533478497106,1,3,3,133,2.3333333333333335,At Risk,1,At Risk
CUST0824,184,3,380.12694081706707,1,1,2,112,1.3333333333333333,About to Sleep,1,At Risk
CUST0825,4,9,760.759334787767,5,5,4,554,4.666666666666667,Champions,0,VIP Customers
CUST0826,30,5,940.9740960672017,4,3,5,435,4.0,Loyal Customers,0,VIP Customers
CUST0827,40,5,506.3838439248828,4,3,3,433,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0828,142,6,651.4667407763267,1,4,4,144,3.0,At Risk,0,VIP Customers
CUST0829,157,2,289.7809995649567,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0830,91,3,262.3133282072248,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0831,15,8,1227.4487857313475,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0832,33,3,329.9888165449039,4,1,2,412,2.3333333333333335,New Customers,1,At Risk
CUST0833,136,7,611.6547331398235,1,4,4,144,3.0,At Risk,0,VIP Customers
CUST0834,51,3,251.42826099340056,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0835,99,2,242.0619013906821,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0836,18,6,602.7831146637482,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0837,78,7,646.6526829487418,3,4,4,344,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0838,91,6,438.17309750342673,2,4,2,242,2.6666666666666665,At Risk,1,At Risk
CUST0839,60,2,129.3771749211594,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0840,9,6,569.7972065364715,5,4,3,543,4.0,Loyal Customers,0,VIP Customers
CUST0841,6,6,694.035749937782,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0842,166,4,772.4676809418672,1,2,5,125,2.6666666666666665,About to Sleep,1,At Risk
CUST0843,3,4,591.149552348563,5,2,4,524,3.6666666666666665,Potential Loyalists,0,VIP Customers
CUST0844,65,7,651.3587814521659,3,4,4,344,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0845,85,6,791.2625239428693,2,4,5,245,3.6666666666666665,At Risk,0,VIP Customers
CUST0846,83,4,445.8164347570441,2,2,3,223,2.3333333333333335,About to Sleep,1,At Risk
CUST0847,80,4,354.2589668640968,2,2,2,222,2.0,About to Sleep,1,At Risk
CUST0848,23,8,859.5287504763446,4,5,5,455,4.666666666666667,Champions,0,VIP Customers
CUST0849,99,8,663.1735452841,2,5,4,254,3.6666666666666665,At Risk,0,VIP Customers
CUST0850,7,6,537.6684947271677,5,4,3,543,4.0,Loyal Customers,0,VIP Customers
CUST0851,175,4,430.3702788914727,1,2,2,122,1.6666666666666667,About to Sleep,1,At Risk
CUST0852,44,5,628.134721607074,3,3,4,334,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0853,26,6,543.205612893043,4,4,3,443,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0854,6,5,633.0358482264876,5,3,4,534,4.0,Loyal Customers,0,VIP Customers
CUST0855,5,5,604.682981813293,5,3,4,534,4.0,Loyal Customers,0,VIP Customers
CUST0856,117,6,639.0269669113051,2,4,4,244,3.3333333333333335,At Risk,0,VIP Customers
CUST0857,107,4,611.9893745233916,2,2,4,224,2.6666666666666665,About to Sleep,1,At Risk
CUST0858,16,6,691.2545606426495,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0859,140,5,592.0664449639061,1,3,4,134,2.6666666666666665,At Risk,1,At Risk
CUST0860,14,4,462.8190254018019,5,2,3,523,3.3333333333333335,Potential Loyalists,1,At Risk
CUST0861,186,3,160.84445744840056,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0862,1,7,781.2758162751379,5,4,5,545,4.666666666666667,Champions,0,VIP Customers
CUST0863,118,4,396.8993420200257,2,2,2,222,2.0,About to Sleep,1,At Risk
CUST0864,176,4,355.44818591601455,1,2,2,122,1.6666666666666667,About to Sleep,1,At Risk
CUST0865,71,5,707.2249887968802,3,3,4,334,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0866,7,7,836.7029425986815,5,4,5,545,4.666666666666667,Champions,0,VIP Customers
CUST0867,231,5,531.1735813912479,1,3,3,133,2.3333333333333335,At Risk,1,At Risk
CUST0868,15,6,766.49540291657,5,4,4,544,4.333333333333333,Champions,0,VIP Customers
CUST0869,178,4,672.4686740109898,1,2,4,124,2.3333333333333335,About to Sleep,1,At Risk
CUST0870,43,4,540.5662492421943,3,2,3,323,2.6666666666666665,New Customers,1,At Risk
CUST0871,8,9,853.6839606360356,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0872,49,6,542.3613007079299,3,4,3,343,3.3333333333333335,Loyal Customers,0,VIP Customers
CUST0873,24,7,892.5192353783974,4,4,5,445,4.333333333333333,Champions,0,VIP Customers
CUST0874,6,5,997.7966891697558,5,3,5,535,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0875,110,3,159.09699663079977,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0876,101,5,498.87258640989546,2,3,3,233,2.6666666666666665,At Risk,1,At Risk
CUST0877,76,7,750.4880958837623,3,4,4,344,3.6666666666666665,Loyal Customers,0,VIP Customers
CUST0878,32,3,204.86615155532184,4,1,1,411,2.0,New Customers,1,At Risk
CUST0879,319,3,173.22005365619148,1,1,1,111,1.0,About to Sleep,1,At Risk
CUST0880,103,1,151.7786222795132,2,1,1,211,1.3333333333333333,About to Sleep,1,At Risk
CUST0881,64,12,1356.818778021669,3,5,5,355,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0882,2,3,285.1755616929229,5,1,1,511,2.3333333333333335,New Customers,1,At Risk
CUST0883,8,9,813.9928499198479,5,5,5,555,5.0,Champions,0,VIP Customers
CUST0884,97,7,741.405403754923,2,4,4,244,3.3333333333333335,At Risk,0,VIP Customers
CUST0885,132,3,362.358130037778,2,1,2,212,1.6666666666666667,About to Sleep,1,At Risk
CUST0886,44,5,572.5972958820938,3,3,3,333,3.0,Loyal Customers,0,VIP Customers
CUST0887,56,8,694.0338366559632,3,5,4,354,4.0,Loyal Customers,0,VIP Customers
CUST0888,136,5,663.3460356892334,1,3,4,134,2.6666666666666665,At Risk,1,At Risk
CUST0889,9,9,771.5735702832545,5,5,4,554,4.666666666666667,Champions,0,VIP Customers
CUST0890,62,2,136.22038735399738,3,1,1,311,1.6666666666666667,New Customers,1,At Risk
CUST0891,55,9,959.5802081202332,3,5,5,355,4.333333333333333,Loyal Customers,0,VIP Customers
CUST0892,37,7,763.4214349544546,4,5,4,454,4.333333333333333,Champions,0,VIP Customers
CUST0893,9,7,642.2904862984768,5,5,4,554,4.666666666666667,Champions,0,VIP Customers
CUST0894,12,5,393.06682491942826,5,3,2,532,3.3333333333333335,Promising,1,At Risk
